patch,min_x,max_x,min_y,max_y,min_z,max_z,label,z_diff,class
patch_3_22.png,701.7520141601562,704.7520141601562,981.3250122070312,984.3250122070312,20.493000030517575,28.902000427246094,high_noise,8.40900039672852,4
patch_3_23.png,704.7520141601562,707.7520141601562,981.3250122070312,984.3250122070312,20.65900039672852,29.40800094604492,flat,8.7490005493164,4
patch_3_24.png,707.7520141601562,710.7520141601562,981.3250122070312,984.3250122070312,20.80500030517578,29.850000381469727,high_noise,9.045000076293945,4
patch_3_25.png,710.7520141601562,713.7520141601562,981.3250122070312,984.3250122070312,20.601999282836918,29.59199905395508,flat,8.989999771118164,4
patch_3_26.png,713.7520141601562,716.7520141601562,981.3250122070312,984.3250122070312,21.149999618530277,29.871999740600582,none,8.722000122070305,4
patch_3_27.png,716.7520141601562,719.7520141601562,981.3250122070312,984.3250122070312,21.302000045776367,21.36599922180176,none,0.06399917602539418,4
patch_4_18.png,689.7520141601562,692.7520141601562,984.3250122070312,987.3250122070312,29.41399955749512,30.447999954223636,none,1.0340003967285156,4
patch_4_19.png,692.7520141601562,695.7520141601562,984.3250122070312,987.3250122070312,29.79599952697754,31.128999710083008,high_noise,1.3330001831054688,2
patch_4_20.png,695.7520141601562,698.7520141601562,984.3250122070312,987.3250122070312,20.923999786376957,31.207000732421875,high_noise,10.283000946044918,4
patch_4_21.png,698.7520141601562,701.7520141601562,984.3250122070312,987.3250122070312,20.80500030517578,30.61000061035156,flat,9.805000305175778,4
patch_4_22.png,701.7520141601562,704.7520141601562,984.3250122070312,987.3250122070312,20.95599937438965,27.350000381469727,low_noise,6.394001007080078,4
patch_4_23.png,704.7520141601562,707.7520141601562,984.3250122070312,987.3250122070312,20.881000518798828,28.108999252319336,low_noise,7.227998733520508,4
patch_4_24.png,707.7520141601562,710.7520141601562,984.3250122070312,987.3250122070312,20.8799991607666,28.31999969482422,flat,7.440000534057617,4
patch_4_25.png,710.7520141601562,713.7520141601562,984.3250122070312,987.3250122070312,20.91399955749512,28.58699989318848,flat,7.673000335693359,4
patch_4_26.png,713.7520141601562,716.7520141601562,984.3250122070312,987.3250122070312,21.18600082397461,25.368000030517575,low_noise,4.181999206542965,4
patch_4_27.png,716.7520141601562,719.7520141601562,984.3250122070312,987.3250122070312,21.222000122070312,21.48600006103516,flat,0.2639999389648473,1
patch_4_28.png,719.7520141601562,722.7520141601562,984.3250122070312,987.3250122070312,21.270999908447266,21.48500061035156,none,0.21400070190429332,4
patch_5_17.png,686.7520141601562,689.7520141601562,987.3250122070312,990.3250122070312,24.072999954223636,27.076000213623047,none,3.0030002593994105,4
patch_5_18.png,689.7520141601562,692.7520141601562,987.3250122070312,990.3250122070312,20.82900047302246,30.551000595092773,flat,9.722000122070312,4
patch_5_19.png,692.7520141601562,695.7520141601562,987.3250122070312,990.3250122070312,20.77899932861328,31.048999786376957,flat,10.270000457763675,4
patch_5_20.png,695.7520141601562,698.7520141601562,987.3250122070312,990.3250122070312,20.770999908447266,30.98900032043457,flat,10.218000411987305,4
patch_5_21.png,698.7520141601562,701.7520141601562,987.3250122070312,990.3250122070312,20.665000915527344,29.809999465942383,flat,9.144998550415039,4
patch_5_22.png,701.7520141601562,704.7520141601562,987.3250122070312,990.3250122070312,20.983999252319336,21.29800033569336,flat,0.31400108337402344,1
patch_5_23.png,704.7520141601562,707.7520141601562,987.3250122070312,990.3250122070312,21.020999908447266,21.402000427246094,flat,0.3810005187988281,1
patch_5_24.png,707.7520141601562,710.7520141601562,987.3250122070312,990.3250122070312,20.95599937438965,21.40800094604492,flat,0.4520015716552699,1
patch_5_25.png,710.7520141601562,713.7520141601562,987.3250122070312,990.3250122070312,21.000999450683597,21.413000106811523,high_noise,0.41200065612792613,2
patch_5_26.png,713.7520141601562,716.7520141601562,987.3250122070312,990.3250122070312,21.059999465942383,21.36599922180176,flat,0.30599975585937855,1
patch_5_27.png,716.7520141601562,719.7520141601562,987.3250122070312,990.3250122070312,21.02899932861328,21.39299964904785,low_noise,0.3640003204345703,1
patch_5_28.png,719.7520141601562,722.7520141601562,987.3250122070312,990.3250122070312,21.1560001373291,21.4950008392334,high_noise,0.3390007019042969,2
patch_5_29.png,722.7520141601562,725.7520141601562,987.3250122070312,990.3250122070312,21.327999114990234,25.375,none,4.047000885009766,4
patch_6_16.png,683.7520141601562,686.7520141601562,990.3250122070312,993.3250122070312,21.474000930786133,27.90399932861328,none,6.429998397827148,4
patch_6_17.png,686.7520141601562,689.7520141601562,990.3250122070312,993.3250122070312,20.72800064086914,27.97100067138672,none,7.243000030517578,4
patch_6_18.png,689.7520141601562,692.7520141601562,990.3250122070312,993.3250122070312,20.766000747680664,28.878999710083008,low_noise,8.112998962402344,4
patch_6_19.png,692.7520141601562,695.7520141601562,990.3250122070312,993.3250122070312,20.791000366210938,30.114999771118164,flat,9.323999404907227,4
patch_6_20.png,695.7520141601562,698.7520141601562,990.3250122070312,993.3250122070312,20.93199920654297,29.10300064086914,flat,8.171001434326172,4
patch_6_21.png,698.7520141601562,701.7520141601562,990.3250122070312,993.3250122070312,20.88999938964844,28.382999420166016,noise_sin,7.493000030517575,4
patch_6_22.png,701.7520141601562,704.7520141601562,990.3250122070312,993.3250122070312,20.90800094604492,21.267000198364254,flat,0.35899925231933594,1
patch_6_23.png,704.7520141601562,707.7520141601562,990.3250122070312,993.3250122070312,20.98500061035156,21.290000915527344,flat,0.3050003051757848,1
patch_6_24.png,707.7520141601562,710.7520141601562,990.3250122070312,993.3250122070312,21.03499984741211,21.31999969482422,low_noise,0.2849998474121094,1
patch_6_25.png,710.7520141601562,713.7520141601562,990.3250122070312,993.3250122070312,21.040000915527344,21.30599975585937,low_noise,0.2659988403320277,1
patch_6_26.png,713.7520141601562,716.7520141601562,990.3250122070312,993.3250122070312,21.075000762939453,21.33699989318848,flat,0.261999130249027,1
patch_6_27.png,716.7520141601562,719.7520141601562,990.3250122070312,993.3250122070312,21.184999465942383,21.405000686645508,flat,0.220001220703125,1
patch_6_28.png,719.7520141601562,722.7520141601562,990.3250122070312,993.3250122070312,21.136999130249023,21.5629997253418,flat,0.426000595092777,1
patch_6_29.png,722.7520141601562,725.7520141601562,990.3250122070312,993.3250122070312,20.864999771118164,25.388999938964844,low_noise,4.52400016784668,4
patch_6_30.png,725.7520141601562,728.7520141601562,990.3250122070312,993.3250122070312,21.650999069213867,23.35700035095215,none,1.7060012817382812,4
patch_7_16.png,683.7520141601562,686.7520141601562,993.3250122070312,996.3250122070312,20.28499984741211,28.47100067138672,none,8.18600082397461,4
patch_7_17.png,686.7520141601562,689.7520141601562,993.3250122070312,996.3250122070312,20.70199966430664,27.607999801635746,noise_sin,6.906000137329105,4
patch_7_18.png,689.7520141601562,692.7520141601562,993.3250122070312,996.3250122070312,20.79599952697754,21.107999801635746,flat,0.3120002746582067,1
patch_7_19.png,692.7520141601562,695.7520141601562,993.3250122070312,996.3250122070312,20.74799919128418,21.238000869750977,flat,0.4900016784667969,1
patch_7_20.png,695.7520141601562,698.7520141601562,993.3250122070312,996.3250122070312,20.77400016784668,21.19499969482422,flat,0.42099952697753906,1
patch_7_21.png,698.7520141601562,701.7520141601562,993.3250122070312,996.3250122070312,20.76099967956543,21.214000701904297,flat,0.4530010223388672,1
patch_7_22.png,701.7520141601562,704.7520141601562,993.3250122070312,996.3250122070312,20.798999786376957,21.21199989318848,high_noise,0.41300010681152344,2
patch_7_23.png,704.7520141601562,707.7520141601562,993.3250122070312,996.3250122070312,20.886999130249023,21.274999618530277,high_noise,0.38800048828125355,2
patch_7_24.png,707.7520141601562,710.7520141601562,993.3250122070312,996.3250122070312,20.916000366210938,40.124000549316406,low_noise,19.20800018310547,4
patch_7_25.png,710.7520141601562,713.7520141601562,993.3250122070312,996.3250122070312,21.07999992370605,40.34000015258789,flat,19.26000022888184,4
patch_7_26.png,713.7520141601562,716.7520141601562,993.3250122070312,996.3250122070312,21.14699935913086,35.26900100708008,noise_sin,14.122001647949219,4
patch_7_27.png,716.7520141601562,719.7520141601562,993.3250122070312,996.3250122070312,21.215999603271484,21.593000411987305,low_noise,0.3770008087158203,1
patch_7_28.png,719.7520141601562,722.7520141601562,993.3250122070312,996.3250122070312,21.28300094604492,21.683000564575195,low_noise,0.399999618530277,1
patch_7_29.png,722.7520141601562,725.7520141601562,993.3250122070312,996.3250122070312,21.43400001525879,22.10700035095215,high_noise,0.6730003356933594,2
patch_7_30.png,725.7520141601562,728.7520141601562,993.3250122070312,996.3250122070312,21.67200088500977,22.73600006103516,low_noise,1.0639991760253906,2
patch_7_31.png,728.7520141601562,731.7520141601562,993.3250122070312,996.3250122070312,21.85700035095215,22.395999908447266,none,0.5389995574951172,4
patch_7_32.png,731.7520141601562,734.7520141601562,993.3250122070312,996.3250122070312,22.200000762939453,22.33799934387207,none,0.1379985809326172,4
patch_8_15.png,680.7520141601562,683.7520141601562,996.3250122070312,999.3250122070312,19.608999252319336,28.895999908447266,none,9.28700065612793,4
patch_8_16.png,683.7520141601562,686.7520141601562,996.3250122070312,999.3250122070312,20.46699905395508,28.20599937438965,low_noise,7.739000320434567,4
patch_8_17.png,686.7520141601562,689.7520141601562,996.3250122070312,999.3250122070312,20.73600006103516,21.035999298095703,flat,0.2999992370605433,1
patch_8_18.png,689.7520141601562,692.7520141601562,996.3250122070312,999.3250122070312,20.70599937438965,21.155000686645508,flat,0.4490013122558594,1
patch_8_19.png,692.7520141601562,695.7520141601562,996.3250122070312,999.3250122070312,20.6879997253418,38.89099884033203,noise_sin,18.20299911499023,4
patch_8_20.png,695.7520141601562,698.7520141601562,996.3250122070312,999.3250122070312,20.62299919128418,41.31399917602539,flat,20.69099998474121,4
patch_8_21.png,698.7520141601562,701.7520141601562,996.3250122070312,999.3250122070312,20.83699989318848,42.18000030517578,flat,21.3430004119873,4
patch_8_22.png,701.7520141601562,704.7520141601562,996.3250122070312,999.3250122070312,20.968000411987305,38.72200012207031,low_noise,17.753999710083008,4
patch_8_23.png,704.7520141601562,707.7520141601562,996.3250122070312,999.3250122070312,20.94700050354004,40.0009994506836,low_noise,19.053998947143562,4
patch_8_24.png,707.7520141601562,710.7520141601562,996.3250122070312,999.3250122070312,20.95800018310547,40.70700073242188,flat,19.749000549316413,4
patch_8_25.png,710.7520141601562,713.7520141601562,996.3250122070312,999.3250122070312,21.222000122070312,41.382999420166016,flat,20.160999298095703,4
patch_8_26.png,713.7520141601562,716.7520141601562,996.3250122070312,999.3250122070312,21.29800033569336,41.39500045776367,flat,20.097000122070312,4
patch_8_27.png,716.7520141601562,719.7520141601562,996.3250122070312,999.3250122070312,21.36100006103516,37.7760009765625,flat,16.41500091552734,4
patch_8_28.png,719.7520141601562,722.7520141601562,996.3250122070312,999.3250122070312,21.440000534057617,37.74300003051758,low_noise,16.30299949645996,4
patch_8_29.png,722.7520141601562,725.7520141601562,996.3250122070312,999.3250122070312,21.631000518798828,37.30400085449219,noise_sin,15.67300033569336,4
patch_8_30.png,725.7520141601562,728.7520141601562,996.3250122070312,999.3250122070312,21.819000244140625,22.886999130249023,low_noise,1.0679988861083984,2
patch_8_31.png,728.7520141601562,731.7520141601562,996.3250122070312,999.3250122070312,21.80500030517578,38.2140007019043,flat,16.409000396728516,4
patch_8_32.png,731.7520141601562,734.7520141601562,996.3250122070312,999.3250122070312,22.242000579833984,39.4119987487793,none,17.169998168945312,4
patch_8_33.png,734.7520141601562,737.7520141601562,996.3250122070312,999.3250122070312,22.34499931335449,39.45700073242188,none,17.112001419067393,4
patch_9_14.png,677.7520141601562,680.7520141601562,999.3250122070312,1002.3250122070312,20.67099952697754,28.024999618530277,none,7.354000091552738,4
patch_9_15.png,680.7520141601562,683.7520141601562,999.3250122070312,1002.3250122070312,20.399999618530277,28.11000061035156,noise_sin,7.710000991821282,4
patch_9_16.png,683.7520141601562,686.7520141601562,999.3250122070312,1002.3250122070312,20.73500061035156,21.075000762939453,flat,0.3400001525878942,1
patch_9_17.png,686.7520141601562,689.7520141601562,999.3250122070312,1002.3250122070312,20.464000701904297,21.011999130249023,flat,0.5479984283447266,1
patch_9_18.png,689.7520141601562,692.7520141601562,999.3250122070312,1002.3250122070312,20.68000030517578,21.142000198364254,flat,0.461999893188473,1
patch_9_19.png,692.7520141601562,695.7520141601562,999.3250122070312,1002.3250122070312,20.702999114990234,41.75600051879883,flat,21.053001403808594,4
patch_9_20.png,695.7520141601562,698.7520141601562,999.3250122070312,1002.3250122070312,20.718000411987305,41.89500045776367,flat,21.177000045776367,4
patch_9_21.png,698.7520141601562,701.7520141601562,999.3250122070312,1002.3250122070312,20.780000686645508,42.45800018310547,flat,21.67799949645996,4
patch_9_22.png,701.7520141601562,704.7520141601562,999.3250122070312,1002.3250122070312,21.018999099731445,38.85599899291992,flat,17.836999893188477,4
patch_9_23.png,704.7520141601562,707.7520141601562,999.3250122070312,1002.3250122070312,20.74399948120117,39.97200012207031,flat,19.228000640869144,4
patch_9_24.png,707.7520141601562,710.7520141601562,999.3250122070312,1002.3250122070312,20.902999877929688,42.95100021362305,flat,22.04800033569336,4
patch_9_25.png,710.7520141601562,713.7520141601562,999.3250122070312,1002.3250122070312,21.23900032043457,42.87699890136719,flat,21.637998580932617,4
patch_9_26.png,713.7520141601562,716.7520141601562,999.3250122070312,1002.3250122070312,21.517000198364254,42.8759994506836,flat,21.358999252319347,4
patch_9_27.png,716.7520141601562,719.7520141601562,999.3250122070312,1002.3250122070312,21.6560001373291,40.85300064086914,flat,19.19700050354004,4
patch_9_28.png,719.7520141601562,722.7520141601562,999.3250122070312,1002.3250122070312,21.847999572753903,40.2869987487793,flat,18.438999176025394,4
patch_9_29.png,722.7520141601562,725.7520141601562,999.3250122070312,1002.3250122070312,21.874000549316406,39.98799896240234,flat,18.11399841308593,4
patch_9_30.png,725.7520141601562,728.7520141601562,999.3250122070312,1002.3250122070312,21.902000427246094,37.310001373291016,flat,15.408000946044922,4
patch_9_31.png,728.7520141601562,731.7520141601562,999.3250122070312,1002.3250122070312,22.10400009155273,39.58399963378906,flat,17.47999954223633,4
patch_9_32.png,731.7520141601562,734.7520141601562,999.3250122070312,1002.3250122070312,22.145999908447266,40.46799850463867,flat,18.321998596191406,4
patch_9_33.png,734.7520141601562,737.7520141601562,999.3250122070312,1002.3250122070312,22.35099983215332,40.95800018310547,flat,18.60700035095215,4
patch_9_34.png,737.7520141601562,740.7520141601562,999.3250122070312,1002.3250122070312,22.944000244140625,40.81600189208984,none,17.87200164794921,4
patch_10_13.png,674.7520141601562,677.7520141601562,1002.3250122070312,1005.3250122070312,20.652999877929688,20.77899932861328,none,0.12599945068359375,4
patch_10_14.png,677.7520141601562,680.7520141601562,1002.3250122070312,1005.3250122070312,20.652999877929688,20.93000030517578,low_noise,0.27700042724609375,1
patch_10_15.png,680.7520141601562,683.7520141601562,1002.3250122070312,1005.3250122070312,20.63400077819824,20.93099975585937,flat,0.2969989776611328,1
patch_10_16.png,683.7520141601562,686.7520141601562,1002.3250122070312,1005.3250122070312,20.44300079345703,20.97800064086914,flat,0.5349998474121094,1
patch_10_17.png,686.7520141601562,689.7520141601562,1002.3250122070312,1005.3250122070312,20.63800048828125,20.950000762939453,low_noise,0.3120002746582031,1
patch_10_18.png,689.7520141601562,692.7520141601562,1002.3250122070312,1005.3250122070312,20.700000762939453,20.95199966430664,high_noise,0.2519989013671875,2
patch_10_19.png,692.7520141601562,695.7520141601562,1002.3250122070312,1005.3250122070312,20.731000900268555,42.16400146484375,noise_sin,21.433000564575195,4
patch_10_20.png,695.7520141601562,698.7520141601562,1002.3250122070312,1005.3250122070312,20.722999572753903,41.62200164794922,flat,20.899002075195316,4
patch_10_21.png,698.7520141601562,701.7520141601562,1002.3250122070312,1005.3250122070312,20.95800018310547,42.1879997253418,flat,21.229999542236328,4
patch_10_22.png,701.7520141601562,704.7520141601562,1002.3250122070312,1005.3250122070312,21.13800048828125,38.62099838256836,flat,17.48299789428711,4
patch_10_23.png,704.7520141601562,707.7520141601562,1002.3250122070312,1005.3250122070312,20.79700088500977,40.36199951171875,flat,19.56499862670898,4
patch_10_24.png,707.7520141601562,710.7520141601562,1002.3250122070312,1005.3250122070312,21.26799964904785,42.505001068115234,flat,21.237001419067383,4
patch_10_25.png,710.7520141601562,713.7520141601562,1002.3250122070312,1005.3250122070312,21.43400001525879,42.44599914550781,flat,21.011999130249023,4
patch_10_26.png,713.7520141601562,716.7520141601562,1002.3250122070312,1005.3250122070312,21.429000854492188,43.422000885009766,flat,21.993000030517578,4
patch_10_27.png,716.7520141601562,719.7520141601562,1002.3250122070312,1005.3250122070312,21.82200050354004,40.64400100708008,flat,18.82200050354004,4
patch_10_28.png,719.7520141601562,722.7520141601562,1002.3250122070312,1005.3250122070312,21.84600067138672,40.11800003051758,flat,18.27199935913086,4
patch_10_29.png,722.7520141601562,725.7520141601562,1002.3250122070312,1005.3250122070312,21.94599914550781,40.053001403808594,flat,18.107002258300785,4
patch_10_30.png,725.7520141601562,728.7520141601562,1002.3250122070312,1005.3250122070312,21.934999465942383,37.55799865722656,low_noise,15.62299919128418,4
patch_10_31.png,728.7520141601562,731.7520141601562,1002.3250122070312,1005.3250122070312,21.959999084472656,41.810001373291016,flat,19.85000228881836,4
patch_10_32.png,731.7520141601562,734.7520141601562,1002.3250122070312,1005.3250122070312,22.35700035095215,42.86600112915039,flat,20.509000778198242,4
patch_10_33.png,734.7520141601562,737.7520141601562,1002.3250122070312,1005.3250122070312,22.63500022888184,44.07600021362305,flat,21.440999984741207,4
patch_10_34.png,737.7520141601562,740.7520141601562,1002.3250122070312,1005.3250122070312,22.59600067138672,42.47100067138672,flat,19.875,4
patch_10_35.png,740.7520141601562,743.7520141601562,1002.3250122070312,1005.3250122070312,22.86100006103516,41.40599822998047,none,18.54499816894531,4
patch_11_13.png,674.7520141601562,677.7520141601562,1005.3250122070312,1008.3250122070312,20.57099914550781,20.867000579833984,none,0.2960014343261754,4
patch_11_14.png,677.7520141601562,680.7520141601562,1005.3250122070312,1008.3250122070312,20.624000549316406,20.948999404907227,flat,0.3249988555908203,1
patch_11_15.png,680.7520141601562,683.7520141601562,1005.3250122070312,1008.3250122070312,20.58300018310547,20.95199966430664,low_noise,0.3689994812011719,1
patch_11_16.png,683.7520141601562,686.7520141601562,1005.3250122070312,1008.3250122070312,20.48900032043457,20.915000915527344,high_noise,0.42600059509277344,2
patch_11_17.png,686.7520141601562,689.7520141601562,1005.3250122070312,1008.3250122070312,20.677000045776367,20.974000930786133,low_noise,0.2970008850097656,1
patch_11_18.png,689.7520141601562,692.7520141601562,1005.3250122070312,1008.3250122070312,20.70599937438965,21.138999938964844,high_noise,0.4330005645751953,2
patch_11_19.png,692.7520141601562,695.7520141601562,1005.3250122070312,1008.3250122070312,20.856000900268555,21.29800033569336,low_noise,0.4419994354248047,1
patch_11_20.png,695.7520141601562,698.7520141601562,1005.3250122070312,1008.3250122070312,20.746999740600582,39.74800109863281,low_noise,19.00100135803223,4
patch_11_21.png,698.7520141601562,701.7520141601562,1005.3250122070312,1008.3250122070312,21.05599975585937,40.95199966430664,low_noise,19.89599990844727,4
patch_11_22.png,701.7520141601562,704.7520141601562,1005.3250122070312,1008.3250122070312,21.25200080871582,37.04399871826172,flat,15.791997909545898,4
patch_11_23.png,704.7520141601562,707.7520141601562,1005.3250122070312,1008.3250122070312,21.2549991607666,39.88800048828125,flat,18.63300132751465,4
patch_11_24.png,707.7520141601562,710.7520141601562,1005.3250122070312,1008.3250122070312,21.038000106811523,41.44300079345703,flat,20.405000686645508,4
patch_11_25.png,710.7520141601562,713.7520141601562,1005.3250122070312,1008.3250122070312,21.61100006103516,41.48600006103516,flat,19.875000000000004,4
patch_11_26.png,713.7520141601562,716.7520141601562,1005.3250122070312,1008.3250122070312,21.650999069213867,35.266998291015625,flat,13.615999221801758,4
patch_11_27.png,716.7520141601562,719.7520141601562,1005.3250122070312,1008.3250122070312,21.6560001373291,35.805999755859375,low_noise,14.149999618530273,4
patch_11_28.png,719.7520141601562,722.7520141601562,1005.3250122070312,1008.3250122070312,21.69599914550781,36.2130012512207,low_noise,14.517002105712894,4
patch_11_29.png,722.7520141601562,725.7520141601562,1005.3250122070312,1008.3250122070312,21.961000442504883,22.525999069213867,flat,0.5649986267089844,1
patch_11_30.png,725.7520141601562,728.7520141601562,1005.3250122070312,1008.3250122070312,22.10099983215332,41.992000579833984,low_noise,19.891000747680664,4
patch_11_31.png,728.7520141601562,731.7520141601562,1005.3250122070312,1008.3250122070312,22.323999404907227,43.43000030517578,flat,21.106000900268555,4
patch_11_32.png,731.7520141601562,734.7520141601562,1005.3250122070312,1008.3250122070312,22.32999992370605,43.7400016784668,flat,21.410001754760746,4
patch_11_33.png,734.7520141601562,737.7520141601562,1005.3250122070312,1008.3250122070312,22.48200035095215,44.18899917602539,flat,21.706998825073242,4
patch_11_34.png,737.7520141601562,740.7520141601562,1005.3250122070312,1008.3250122070312,22.61100006103516,43.1879997253418,flat,20.576999664306637,4
patch_11_35.png,740.7520141601562,743.7520141601562,1005.3250122070312,1008.3250122070312,22.72599983215332,43.20600128173828,flat,20.48000144958496,4
patch_11_36.png,743.7520141601562,746.7520141601562,1005.3250122070312,1008.3250122070312,22.97100067138672,46.595001220703125,none,23.624000549316406,4
patch_11_37.png,746.7520141601562,749.7520141601562,1005.3250122070312,1008.3250122070312,23.40800094604492,45.06399917602539,none,21.655998229980472,4
patch_12_12.png,671.7520141601562,674.7520141601562,1008.3250122070312,1011.3250122070312,20.55500030517578,20.812000274658203,none,0.2569999694824219,4
patch_12_13.png,674.7520141601562,677.7520141601562,1008.3250122070312,1011.3250122070312,20.417999267578125,20.93199920654297,flat,0.5139999389648438,1
patch_12_14.png,677.7520141601562,680.7520141601562,1008.3250122070312,1011.3250122070312,20.55699920654297,20.847000122070312,flat,0.29000091552734375,1
patch_12_15.png,680.7520141601562,683.7520141601562,1008.3250122070312,1011.3250122070312,20.542999267578125,20.76300048828125,high_noise,0.220001220703125,2
patch_12_16.png,683.7520141601562,686.7520141601562,1008.3250122070312,1011.3250122070312,20.524999618530277,20.87299919128418,low_noise,0.3479995727539027,1
patch_12_17.png,686.7520141601562,689.7520141601562,1008.3250122070312,1011.3250122070312,20.5310001373291,21.18099975585937,high_noise,0.6499996185302699,2
patch_12_18.png,689.7520141601562,692.7520141601562,1008.3250122070312,1011.3250122070312,20.826000213623047,25.20800018310547,high_noise,4.381999969482422,4
patch_12_19.png,692.7520141601562,695.7520141601562,1008.3250122070312,1011.3250122070312,20.750999450683597,25.50900077819824,low_noise,4.758001327514641,4
patch_12_20.png,695.7520141601562,698.7520141601562,1008.3250122070312,1011.3250122070312,21.01099967956543,24.243000030517575,low_noise,3.232000350952145,4
patch_12_21.png,698.7520141601562,701.7520141601562,1008.3250122070312,1011.3250122070312,19.76300048828125,26.57200050354004,flat,6.809000015258789,4
patch_12_22.png,701.7520141601562,704.7520141601562,1008.3250122070312,1011.3250122070312,21.325000762939453,30.79700088500977,low_noise,9.472000122070316,4
patch_12_23.png,704.7520141601562,707.7520141601562,1008.3250122070312,1011.3250122070312,21.025999069213867,24.98900032043457,low_noise,3.963001251220703,4
patch_12_24.png,707.7520141601562,710.7520141601562,1008.3250122070312,1011.3250122070312,21.400999069213867,40.69400024414063,flat,19.293001174926765,4
patch_12_25.png,710.7520141601562,713.7520141601562,1008.3250122070312,1011.3250122070312,21.601999282836918,40.40299987792969,flat,18.80100059509277,4
patch_12_26.png,713.7520141601562,716.7520141601562,1008.3250122070312,1011.3250122070312,21.323999404907227,33.19900131225586,noise_sin,11.875001907348633,4
patch_12_27.png,716.7520141601562,719.7520141601562,1008.3250122070312,1011.3250122070312,21.57900047302246,22.43600082397461,flat,0.8570003509521484,1
patch_12_28.png,719.7520141601562,722.7520141601562,1008.3250122070312,1011.3250122070312,21.840999603271484,22.40399932861328,flat,0.5629997253417969,1
patch_12_29.png,722.7520141601562,725.7520141601562,1008.3250122070312,1011.3250122070312,21.70199966430664,22.5310001373291,flat,0.8290004730224609,1
patch_12_30.png,725.7520141601562,728.7520141601562,1008.3250122070312,1011.3250122070312,21.99399948120117,42.22800064086914,low_noise,20.234001159667972,4
patch_12_31.png,728.7520141601562,731.7520141601562,1008.3250122070312,1011.3250122070312,22.22100067138672,43.367000579833984,flat,21.145999908447266,4
patch_12_32.png,731.7520141601562,734.7520141601562,1008.3250122070312,1011.3250122070312,22.433000564575195,43.42100143432617,flat,20.988000869750977,4
patch_12_33.png,734.7520141601562,737.7520141601562,1008.3250122070312,1011.3250122070312,22.56399917602539,44.67399978637695,flat,22.110000610351562,4
patch_12_34.png,737.7520141601562,740.7520141601562,1008.3250122070312,1011.3250122070312,22.684999465942383,45.45500183105469,flat,22.770002365112305,4
patch_12_35.png,740.7520141601562,743.7520141601562,1008.3250122070312,1011.3250122070312,22.94499969482422,45.27000045776367,flat,22.325000762939453,4
patch_12_36.png,743.7520141601562,746.7520141601562,1008.3250122070312,1011.3250122070312,23.155000686645508,44.01800155639648,flat,20.86300086975097,4
patch_12_37.png,746.7520141601562,749.7520141601562,1008.3250122070312,1011.3250122070312,23.21299934387207,43.9370002746582,none,20.724000930786133,4
